trip_id,start_date,delay,day_of_week,time_stamp,stop_sequence,stop_id
55295681,"June 01, 2023",-15,Thursday,07:57:21,9,1652
55295682,"June 01, 2023",53,Thursday,07:57:21,9,1652
55295683,"June 01, 2023",-47,Thursday,07:57:21,9,1652
55295684,"June 01, 2023",-63,Thursday,07:57:21,9,1652
55295753,"June 01, 2023",-35,Thursday,07:57:23,49,1661
55295754,"June 01, 2023",39,Thursday,07:57:23,23,41988
55295755,"June 01, 2023",-34,Thursday,07:57:21,5,41980
55295756,"June 01, 2023",15,Thursday,07:57:21,5,41980
55295757,"June 01, 2023",-36,Thursday,07:57:21,5,41980
55295758,"June 01, 2023",-32,Thursday,07:57:21,5,41980
561739053,"June 01, 2023",64,Thursday,07:56:52,539,69980
572858313,"June 01, 2023",86,Thursday,07:53:24,623,71339
572858333,"June 01, 2023",387,Thursday,07:56:56,269,85300
572858343,"June 01, 2023",85,Thursday,07:56:48,1,76372
609009593,"June 01, 2023",171,Thursday,07:56:58,294,81418
609010093,"June 01, 2023",466,Thursday,07:56:45,229,74772
609010103,"June 01, 2023",103,Thursday,07:56:52,1,73818
466968763,"June 01, 2023",446,Thursday,07:56:59,244,70060
466969043,"June 01, 2023",540,Thursday,07:57:00,378,70008
466969053,"June 01, 2023",175,Thursday,07:56:59,90,70180
464131423,"June 01, 2023",405,Thursday,07:56:57,259,73418
464131433,"June 01, 2023",-13,Thursday,07:56:44,173,72190
464132113,"June 01, 2023",247,Thursday,07:56:51,454,68920
464132123,"June 01, 2023",59,Thursday,07:56:59,320,70664
464132133,"June 01, 2023",397,Thursday,07:56:49,135,81755
464132143,"June 01, 2023",39,Thursday,07:56:56,40,71850
464132153,"June 01, 2023",-537,Thursday,07:56:55,1,71828
466970133,"June 01, 2023",241,Thursday,07:56:45,103,76305
466970143,"June 01, 2023",108,Thursday,07:52:34,521,73812
466970433,"June 01, 2023",54,Thursday,07:57:00,337,76220
562330673,"June 01, 2023",-11,Thursday,07:56:49,678,57127
585764033,"June 01, 2023",252,Thursday,07:57:00,227,48820
585764043,"June 01, 2023",-63,Thursday,07:56:57,1,52305
585764413,"June 01, 2023",117,Thursday,07:56:55,840,47610
585764423,"June 01, 2023",479,Thursday,07:56:57,552,53506
585764433,"June 01, 2023",47,Thursday,07:56:46,359,50772
585764443,"June 01, 2023",30,Thursday,07:56:52,57,59065
573124373,"June 01, 2023",30,Thursday,07:56:48,1,57600
587768813,"June 01, 2023",-21,Thursday,07:56:55,102,57618
562334583,"June 01, 2023",48,Thursday,07:56:51,389,49290
562334593,"June 01, 2023",-48,Thursday,07:56:59,80,58083
562335053,"June 01, 2023",462,Thursday,07:56:55,130,58060
573128663,"June 01, 2023",161,Thursday,07:56:55,351,58078
573128673,"June 01, 2023",200,Thursday,07:56:41,1,52306
573126563,"June 01, 2023",345,Thursday,07:56:57,455,60320
573126683,"June 01, 2023",222,Thursday,07:56:57,176,80610
573127373,"June 01, 2023",-66,Thursday,07:56:51,53,57902
573127463,"June 01, 2023",10,Thursday,07:56:56,662,59870
573127663,"June 01, 2023",-107,Thursday,07:56:42,381,57180
608979573,"June 01, 2023",152,Thursday,07:56:55,189,59947
608979983,"June 01, 2023",613,Thursday,07:56:44,452,62208
608980093,"June 01, 2023",-10,Thursday,07:56:46,31,59891
608980333,"June 01, 2023",147,Thursday,07:56:15,663,58310
608980523,"June 01, 2023",160,Thursday,07:56:45,342,57400
534795373,"June 01, 2023",-259,Thursday,07:53:50,325,468
534795393,"June 01, 2023",-131,Thursday,07:56:54,90,5810
534795403,"June 01, 2023",97,Thursday,07:56:46,8,75390
583685773,"June 01, 2023",139,Thursday,07:56:58,72,76595
604679063,"June 01, 2023",80,Thursday,07:56:44,96,76610
604679183,"June 01, 2023",-137,Thursday,07:56:45,395,1570
553281843,"June 01, 2023",-155,Thursday,07:56:58,211,35334
553282523,"June 01, 2023",139,Thursday,07:56:50,192,26302
553282623,"June 01, 2023",146,Thursday,07:56:59,151,17680
553283183,"June 01, 2023",234,Thursday,07:56:50,107,17070
553283403,"June 01, 2023",-27,Thursday,07:56:48,60,27120
553283923,"June 01, 2023",229,Thursday,07:56:51,50,82198
553284413,"June 01, 2023",77,Thursday,07:56:47,1,38653
553270953,"June 01, 2023",2,Thursday,07:56:52,486,1570
561369093,"June 01, 2023",35,Thursday,07:57:00,1,29423
561369223,"June 01, 2023",207,Thursday,07:56:57,219,10110
561369403,"June 01, 2023",5,Thursday,07:56:43,86,10490
561369423,"June 01, 2023",194,Thursday,07:56:52,71,37750
585433993,"June 01, 2023",46,Thursday,07:56:44,257,38350
597749543,"June 01, 2023",592,Thursday,07:56:51,432,46476
597749803,"June 01, 2023",394,Thursday,07:56:56,102,57892
597750973,"June 01, 2023",-313,Thursday,07:54:47,897,71336
597751233,"June 01, 2023",377,Thursday,07:56:54,394,59860
605443183,"June 01, 2023",42,Thursday,07:56:59,288,52051
605443193,"June 01, 2023",-136,Thursday,07:56:48,230,22158
605443203,"June 01, 2023",-43,Thursday,07:56:43,181,21990
605443213,"June 01, 2023",121,Thursday,07:56:53,15,433
605444243,"June 01, 2023",282,Thursday,07:56:49,396,1561
605444253,"June 01, 2023",134,Thursday,07:56:50,396,1561
605444263,"June 01, 2023",68,Thursday,07:56:46,221,21600
605444273,"June 01, 2023",-34,Thursday,07:56:45,184,21450
605444283,"June 01, 2023",163,Thursday,07:56:44,125,22256
605444293,"June 01, 2023",54,Thursday,07:56:52,97,51581
605444303,"June 01, 2023",144,Thursday,07:57:00,1,52303
605444343,"June 01, 2023",-1635,Thursday,07:56:49,1,52303
562518813,"June 01, 2023",107,Thursday,08:59:19,90,2360
562518843,"June 01, 2023",178,Thursday,08:58:37,1,2010
562518873,"June 01, 2023",504,Thursday,08:59:20,1,3600
562526873,"June 01, 2023",320,Thursday,08:59:18,25,1180
562526893,"June 01, 2023",318,Thursday,08:59:10,100,11610
562526903,"June 01, 2023",125,Thursday,08:59:17,24,29261
562527423,"June 01, 2023",75,Thursday,08:59:06,9,1110
608974973,"June 01, 2023",58,Thursday,08:58:40,379,691
608975153,"June 01, 2023",431,Thursday,08:59:15,324,99252
608975163,"June 01, 2023",723,Thursday,08:59:20,83,45320
608975433,"June 01, 2023",166,Thursday,08:59:14,40,46468
608976033,"June 01, 2023",29,Thursday,08:59:19,201,79570
608976743,"June 01, 2023",-109,Thursday,08:59:08,289,45303
559928833,"June 01, 2023",325,Thursday,08:59:05,1,54842
605292833,"June 01, 2023",-15,Thursday,08:59:04,93,56792
581464903,"June 01, 2023",88,Thursday,08:59:20,166,56151
581465183,"June 01, 2023",265,Thursday,08:59:12,442,8485
581465483,"June 01, 2023",895,Thursday,08:59:09,214,30160
581465503,"June 01, 2023",986,Thursday,08:59:18,442,8485
581465523,"June 01, 2023",36,Thursday,08:59:06,38,45350
581465823,"June 01, 2023",48,Thursday,08:59:05,50,8641
541148713,"June 01, 2023",224,Thursday,08:59:10,165,31070
573117573,"June 01, 2023",930,Thursday,08:59:04,426,45732
573117623,"June 01, 2023",365,Thursday,08:59:09,371,30270
608971593,"June 01, 2023",346,Thursday,08:59:11,64,45360
585671423,"June 01, 2023",203,Thursday,08:59:13,106,12400
585671433,"June 01, 2023",256,Thursday,08:59:09,25,1180
585672003,"June 01, 2023",87,Thursday,08:59:15,62,12351
608968063,"June 01, 2023",1037,Thursday,08:59:14,851,670
562328923,"June 01, 2023",80,Thursday,08:59:20,1,46822
491921953,"June 01, 2023",233,Thursday,08:59:09,6,1890
491922293,"June 01, 2023",7,Thursday,08:59:19,7,13230
491922673,"June 01, 2023",295,Thursday,08:59:14,39,13293
491923163,"June 01, 2023",229,Thursday,08:59:11,48,13283
608779913,"June 01, 2023",85,Thursday,08:59:12,29,340
473766923,"June 01, 2023",391,Thursday,08:59:04,331,21710
473767173,"June 01, 2023",32,Thursday,08:59:09,201,32180
473767433,"June 01, 2023",78,Thursday,08:59:15,91,60980
473768193,"June 01, 2023",365,Thursday,08:59:13,23,433
473768243,"June 01, 2023",381,Thursday,08:59:18,59,21833
473774073,"June 01, 2023",429,Thursday,08:59:07,218,45740
473774143,"June 01, 2023",-3,Thursday,08:59:10,1,2220
473774303,"June 01, 2023",332,Thursday,08:59:03,300,60990
548844703,"June 01, 2023",-43,Thursday,08:59:18,1,39980
572953423,"June 01, 2023",-122,Thursday,08:59:04,521,36170
572953443,"June 01, 2023",-178,Thursday,08:59:09,174,1561
585989443,"June 01, 2023",154,Thursday,08:59:18,237,433
572954323,"June 01, 2023",153,Thursday,08:59:14,315,53870
572954333,"June 01, 2023",126,Thursday,08:59:06,503,36330
572954763,"June 01, 2023",45,Thursday,08:56:40,606,59312
572954773,"June 01, 2023",-135,Thursday,08:59:02,427,41123
572954783,"June 01, 2023",279,Thursday,08:59:10,50,20070
572954793,"June 01, 2023",-45,Thursday,08:59:18,1,37130
572960843,"June 01, 2023",177,Thursday,08:59:02,239,22210
572960943,"June 01, 2023",382,Thursday,08:59:16,76,50075
572961003,"June 01, 2023",233,Thursday,08:59:00,587,31910
586011943,"June 01, 2023",732,Thursday,08:55:58,595,37170
559797233,"June 01, 2023",432,Thursday,08:57:43,321,590
559797243,"June 01, 2023",141,Thursday,08:59:05,211,45770
559797253,"June 01, 2023",123,Thursday,08:59:03,1,52304
559798233,"June 01, 2023",94,Thursday,08:59:09,275,48330
559798243,"June 01, 2023",474,Thursday,08:59:16,62,30690
559799433,"June 01, 2023",92,Thursday,08:59:18,256,30550
559799443,"June 01, 2023",81,Thursday,08:59:11,51,47872
473763533,"June 01, 2023",796,Thursday,08:59:19,1,7430
473764383,"June 01, 2023",1980,Thursday,08:59:14,319,49770
473764393,"June 01, 2023",436,Thursday,08:59:16,425,49910
548841803,"June 01, 2023",656,Thursday,08:59:09,434,30590
548841813,"June 01, 2023",340,Thursday,08:59:05,243,49670
548842883,"June 01, 2023",118,Thursday,08:59:14,252,32120
562518803,"June 01, 2023",85,Thursday,08:59:09,89,12040
562518853,"June 01, 2023",-154,Thursday,08:59:04,108,11910
562518863,"June 01, 2023",121,Thursday,08:59:03,35,500
562518903,"June 01, 2023",-6,Thursday,08:59:09,1,11690
562518923,"June 01, 2023",-109,Thursday,08:59:11,1,11690
562521053,"June 01, 2023",88,Thursday,08:59:18,1,2220
608971613,"June 01, 2023",560,Thursday,08:59:19,313,59460
608972033,"June 01, 2023",156,Thursday,08:59:19,1,46479
586010573,"June 01, 2023",207,Thursday,08:59:17,134,13890
562326893,"June 01, 2023",878,Thursday,08:59:14,560,620
562327843,"June 01, 2023",314,Thursday,08:59:14,303,59330
562327903,"June 01, 2023",-10,Thursday,08:59:12,56,99253
562327953,"June 01, 2023",143,Thursday,08:59:19,1,1215
562327973,"June 01, 2023",27,Thursday,08:59:01,241,80742
608975193,"June 01, 2023",63,Thursday,08:59:09,475,99252
608976493,"June 01, 2023",195,Thursday,08:59:20,207,60400
608976503,"June 01, 2023",5,Thursday,08:59:09,93,79234
608996423,"June 01, 2023",26,Thursday,08:59:03,74,84354
608997363,"June 01, 2023",135,Thursday,08:59:06,169,84352
562325163,"June 01, 2023",73,Thursday,08:59:11,358,62204
562325413,"June 01, 2023",123,Thursday,08:59:12,26,62081
585759623,"June 01, 2023",289,Thursday,08:59:17,242,62301
562319653,"June 01, 2023",71,Thursday,08:59:11,1,59282
608968283,"June 01, 2023",384,Thursday,08:59:19,520,83781
608968293,"June 01, 2023",382,Thursday,08:59:15,324,57804
608968583,"June 01, 2023",266,Thursday,08:59:04,270,58342
608968593,"June 01, 2023",-126,Thursday,08:59:06,19,42380
608976953,"June 01, 2023",66,Thursday,08:54:43,563,59282
560556703,"June 01, 2023",325,Thursday,08:59:10,282,53056
560557193,"June 01, 2023",16,Thursday,08:59:17,1,80438
608997133,"June 01, 2023",321,Thursday,08:59:01,194,53536
608999553,"June 01, 2023",-70,Thursday,08:59:20,209,61530
491928173,"June 01, 2023",151,Thursday,08:59:06,1,2220
491928573,"June 01, 2023",162,Thursday,08:59:19,285,2730
491928593,"June 01, 2023",304,Thursday,08:59:14,209,1250
491928603,"June 01, 2023",142,Thursday,08:59:14,99,2930
491929283,"June 01, 2023",183,Thursday,08:59:15,1,2550
561503823,"June 01, 2023",267,Thursday,08:59:17,179,3033
547552483,"June 01, 2023",-56,Thursday,08:59:00,776,64586
605082173,"June 01, 2023",288,Thursday,08:59:14,89,15380
605082573,"June 01, 2023",96,Thursday,08:59:07,57,22730
605084153,"June 01, 2023",131,Thursday,08:59:18,187,15190
605084243,"June 01, 2023",63,Thursday,08:59:03,1,22557
605084433,"June 01, 2023",-141,Thursday,08:59:02,222,22990
605087173,"June 01, 2023",746,Thursday,08:59:06,237,23030
605088643,"June 01, 2023",-53,Thursday,08:59:07,1,7430
581700903,"June 01, 2023",92,Thursday,08:59:15,265,620
597746253,"June 01, 2023",597,Thursday,08:59:08,979,620
597746263,"June 01, 2023",148,Thursday,08:59:12,706,67019
597746343,"June 01, 2023",235,Thursday,08:59:15,18,360
572853313,"June 01, 2023",163,Thursday,08:59:10,44,74039
572853433,"June 01, 2023",395,Thursday,08:59:09,316,73340
572853643,"June 01, 2023",167,Thursday,08:59:13,15,65305
572853833,"June 01, 2023",21,Thursday,08:59:04,425,73240
473767973,"June 01, 2023",142,Thursday,08:59:15,110,24370
608765763,"June 01, 2023",287,Thursday,08:59:12,178,24540
608766813,"June 01, 2023",1021,Thursday,08:59:02,316,20990
347468043,"June 01, 2023",45,Thursday,08:59:15,662,67014
347468053,"June 01, 2023",-123,Thursday,08:59:01,159,40093
558656423,"June 01, 2023",660,Thursday,08:59:05,763,70807
572860743,"June 01, 2023",385,Thursday,08:59:18,181,67015
572860943,"June 01, 2023",424,Thursday,08:59:17,660,45101
609015203,"June 01, 2023",195,Thursday,08:59:06,305,70802
609015333,"June 01, 2023",390,Thursday,08:59:02,423,72164
609015553,"June 01, 2023",89,Thursday,08:59:20,110,72330
609015643,"June 01, 2023",63,Thursday,08:59:09,1,67015
609015893,"June 01, 2023",176,Thursday,08:59:17,637,79862
609015943,"June 01, 2023",224,Thursday,08:59:20,213,68360
609015963,"June 01, 2023",105,Thursday,08:59:08,128,68596
609016033,"June 01, 2023",-133,Thursday,08:59:06,236,68408
609016423,"June 01, 2023",537,Thursday,08:59:09,252,73350
609016523,"June 01, 2023",356,Thursday,08:59:02,479,67014
581741843,"June 01, 2023",66,Thursday,08:59:11,622,65931
581747773,"June 01, 2023",390,Thursday,08:59:11,429,73300
585520133,"June 01, 2023",186,Thursday,08:59:17,1,71339
581704813,"June 01, 2023",374,Thursday,08:59:06,503,74081
581704853,"June 01, 2023",183,Thursday,08:59:05,192,71359
581704873,"June 01, 2023",295,Thursday,08:59:03,1,74232
581704883,"June 01, 2023",306,Thursday,08:59:16,7,10917
581704933,"June 01, 2023",106,Thursday,08:55:46,474,9144
581705133,"June 01, 2023",81,Thursday,08:59:04,241,74440
581705273,"June 01, 2023",50,Thursday,08:59:17,168,73816
581706193,"June 01, 2023",-103,Thursday,08:59:07,469,70190
616562193,"June 01, 2023",87,Thursday,08:59:18,416,25752
609053463,"June 01, 2023",240,Thursday,08:59:05,571,905
559513973,"June 01, 2023",685,Thursday,08:56:58,627,844
547560253,"June 01, 2023",1672,Thursday,08:59:19,888,66871
547560533,"June 01, 2023",298,Thursday,08:59:10,336,81854
558657153,"June 01, 2023",99,Thursday,08:59:08,1,64592
558658023,"June 01, 2023",463,Thursday,08:59:09,837,73419
558667723,"June 01, 2023",-13,Thursday,08:59:02,529,81861
548846743,"June 01, 2023",67,Thursday,08:59:12,66,27260
548847593,"June 01, 2023",-116,Thursday,08:59:05,1,27175
347461023,"June 01, 2023",357,Thursday,08:59:13,250,80497
347461483,"June 01, 2023",248,Thursday,08:59:11,434,29405
347461493,"June 01, 2023",262,Thursday,08:59:14,123,68594
569495663,"June 01, 2023",-249,Thursday,08:59:14,155,73010
572870693,"June 01, 2023",183,Thursday,08:59:05,531,65305
585519143,"June 01, 2023",118,Thursday,08:59:03,198,73044
585555273,"June 01, 2023",95,Thursday,08:59:10,377,68595
586298063,"June 01, 2023",82,Thursday,08:59:15,682,64980
616577693,"June 01, 2023",99,Thursday,08:59:06,1,10912
473771543,"June 01, 2023",167,Thursday,08:59:08,183,28285
473771803,"June 01, 2023",150,Thursday,08:59:16,196,28374
473772023,"June 01, 2023",280,Thursday,08:59:01,1,28030
573742263,"June 01, 2023",228,Thursday,08:59:12,86,1540
573742463,"June 01, 2023",1583,Thursday,08:59:06,31,12840
573743163,"June 01, 2023",-28,Thursday,08:59:18,21,12805
592925643,"June 01, 2023",16,Thursday,08:59:17,57,3950
592926503,"June 01, 2023",739,Thursday,08:59:07,293,13030
592926533,"June 01, 2023",-55,Thursday,08:59:13,23,1570
592926543,"June 01, 2023",180,Thursday,08:59:15,257,12930
583681653,"June 01, 2023",42,Thursday,08:59:12,1,16102
583681763,"June 01, 2023",373,Thursday,08:54:31,416,12980
559811133,"June 01, 2023",-52,Thursday,08:59:09,1,29091
559811143,"June 01, 2023",435,Thursday,08:59:17,122,26450
559811203,"June 01, 2023",553,Thursday,08:59:16,12,29110
572965213,"June 01, 2023",241,Thursday,08:59:02,51,31380
572965463,"June 01, 2023",213,Thursday,08:59:19,242,9612
609053593,"June 01, 2023",661,Thursday,08:55:34,579,844
609055783,"June 01, 2023",67,Thursday,08:59:04,18,78002
559810613,"June 01, 2023",93,Thursday,08:59:15,113,26400
559810973,"June 01, 2023",669,Thursday,08:59:06,214,13800
559810983,"June 01, 2023",157,Thursday,08:59:04,9,29100
572963883,"June 01, 2023",309,Thursday,08:59:11,232,29889
572964233,"June 01, 2023",360,Thursday,08:59:03,152,26860
572956683,"June 01, 2023",-24,Thursday,08:59:07,71,20829
440532163,"June 01, 2023",91,Thursday,08:59:05,1,9670
541481243,"June 01, 2023",-17,Thursday,08:59:07,294,76830
541482153,"June 01, 2023",-58,Thursday,08:59:01,127,70708
541482393,"June 01, 2023",310,Thursday,08:59:06,142,16900
541482963,"June 01, 2023",334,Thursday,08:59:14,113,17840
541483263,"June 01, 2023",-56,Thursday,08:59:20,47,75120
541483413,"June 01, 2023",23,Thursday,08:59:02,1,35318
583682223,"June 01, 2023",-26,Thursday,08:59:18,53,17800
583683293,"June 01, 2023",232,Thursday,08:59:18,34,16200
541481103,"June 01, 2023",434,Thursday,08:59:06,190,81256
541481963,"June 01, 2023",186,Thursday,08:59:10,24,98300
571996933,"June 01, 2023",199,Thursday,08:59:10,1,35317
571998673,"June 01, 2023",387,Thursday,08:59:06,67,82180
541479613,"June 01, 2023",272,Thursday,08:59:12,240,23230
541480533,"June 01, 2023",211,Thursday,08:59:05,146,81315
571997033,"June 01, 2023",118,Thursday,08:59:18,176,75565
571998793,"June 01, 2023",184,Thursday,08:59:01,42,39240
562507393,"June 01, 2023",-111,Thursday,08:55:58,178,558
562507553,"June 01, 2023",356,Thursday,08:59:18,71,3420
562508333,"June 01, 2023",366,Thursday,08:55:32,182,575
562508483,"June 01, 2023",442,Thursday,08:59:07,24,30340
562508523,"June 01, 2023",429,Thursday,08:59:14,111,3541
562509123,"June 01, 2023",189,Thursday,08:59:08,1,56151
571557413,"June 01, 2023",231,Thursday,08:59:17,40,1490
571557553,"June 01, 2023",230,Thursday,08:59:07,11,480
571557703,"June 01, 2023",59,Thursday,08:59:09,1,430
571558273,"June 01, 2023",739,Thursday,08:59:16,171,46101
571558493,"June 01, 2023",196,Thursday,08:59:18,111,3860
571567823,"June 01, 2023",392,Thursday,08:59:15,143,30930
604669813,"June 01, 2023",72,Thursday,08:59:14,17,10914
604669883,"June 01, 2023",29,Thursday,08:59:01,238,76420
604670193,"June 01, 2023",-81,Thursday,08:59:15,313,76820
604670203,"June 01, 2023",179,Thursday,08:59:18,157,25797
604670253,"June 01, 2023",44,Thursday,08:59:18,1,76305
604670483,"June 01, 2023",20,Thursday,08:59:11,356,75405
604670523,"June 01, 2023",366,Thursday,08:59:07,449,23910
604670653,"June 01, 2023",50,Thursday,08:59:17,395,38200
604671003,"June 01, 2023",168,Thursday,08:59:17,227,23890
604671023,"June 01, 2023",276,Thursday,08:59:08,96,76610
573743083,"June 01, 2023",193,Thursday,08:59:02,368,41360
573743113,"June 01, 2023",135,Thursday,08:59:15,146,12860
573743143,"June 01, 2023",839,Thursday,08:59:15,158,12890
592926473,"June 01, 2023",396,Thursday,08:59:06,68,12991
592926513,"June 01, 2023",-10,Thursday,08:59:14,212,430
608562823,"June 01, 2023",254,Thursday,08:59:20,67,29278
608577733,"June 01, 2023",194,Thursday,08:59:09,1,41902
608594503,"June 01, 2023",851,Thursday,08:59:09,147,11070
608594553,"June 01, 2023",855,Thursday,08:59:04,26,29240
562509983,"June 01, 2023",-48,Thursday,08:59:14,39,29219
562510033,"June 01, 2023",1068,Thursday,08:59:12,115,29600
562510173,"June 01, 2023",197,Thursday,08:59:04,62,29500
562510323,"June 01, 2023",274,Thursday,08:59:04,1,25240
562510793,"June 01, 2023",4,Thursday,08:59:10,129,29231
562510943,"June 01, 2023",110,Thursday,08:59:13,1,18085
562511213,"June 01, 2023",220,Thursday,08:58:40,200,29240
562511283,"June 01, 2023",646,Thursday,08:59:14,100,29557
562523393,"June 01, 2023",374,Thursday,08:59:20,145,29234
561353833,"June 01, 2023",61,Thursday,08:59:18,192,36940
561354063,"June 01, 2023",-44,Thursday,08:59:19,1,9978
561354623,"June 01, 2023",92,Thursday,08:59:15,314,37040
561355193,"June 01, 2023",38,Thursday,08:59:12,115,75404
583678483,"June 01, 2023",45,Thursday,08:59:02,44,35630
583680153,"June 01, 2023",-72,Thursday,08:59:15,92,17081
572966613,"June 01, 2023",87,Thursday,08:59:16,1,9135
572967943,"June 01, 2023",295,Thursday,08:59:12,134,29280
572968373,"June 01, 2023",504,Thursday,08:56:20,239,8402
572970083,"June 01, 2023",255,Thursday,08:59:11,162,12630
572970163,"June 01, 2023",244,Thursday,08:59:09,61,12532
572970223,"June 01, 2023",470,Thursday,08:59:12,31,29240
475803073,"June 01, 2023",-13,Thursday,08:59:13,261,5960
475803403,"June 01, 2023",11,Thursday,08:59:16,128,5690
475803583,"June 01, 2023",-44,Thursday,08:59:08,1,5492
571899553,"June 01, 2023",95,Thursday,08:59:15,181,6340
571900033,"June 01, 2023",254,Thursday,08:59:02,405,6850
571900243,"June 01, 2023",168,Thursday,08:59:17,27,531
571900633,"June 01, 2023",235,Thursday,08:59:16,321,6580
605302693,"June 01, 2023",65,Thursday,08:59:18,198,15190
605302863,"June 01, 2023",101,Thursday,08:59:12,1,45648
605302883,"June 01, 2023",164,Thursday,08:59:14,404,34960
605303053,"June 01, 2023",437,Thursday,08:59:20,259,30460
605315193,"June 01, 2023",216,Thursday,08:59:15,72,31990
605315673,"June 01, 2023",450,Thursday,08:59:08,1,99261
597750203,"June 01, 2023",16,Thursday,08:59:07,346,76310
597751053,"June 01, 2023",165,Thursday,08:59:17,419,76305
597751343,"June 01, 2023",144,Thursday,08:59:03,37,38567
597751453,"June 01, 2023",359,Thursday,08:59:04,645,38235
597753253,"June 01, 2023",379,Thursday,08:59:17,151,76810
597754413,"June 01, 2023",152,Thursday,08:59:17,299,76610
560087823,"June 01, 2023",57,Thursday,08:59:07,69,13460
560088793,"June 01, 2023",-688,Thursday,08:59:10,375,71336
560089433,"June 01, 2023",12,Thursday,08:59:11,34,660
560089843,"June 01, 2023",-72,Thursday,08:59:01,463,72458
560090133,"June 01, 2023",-12,Thursday,08:59:09,195,71348
560090423,"June 01, 2023",86,Thursday,08:59:01,485,905
563490163,"June 01, 2023",688,Thursday,08:59:17,485,905
563490753,"June 01, 2023",235,Thursday,08:59:03,145,71341
563491103,"June 01, 2023",35,Thursday,08:59:01,1,81755
563493393,"June 01, 2023",1055,Thursday,08:59:06,485,905
563495553,"June 01, 2023",453,Thursday,08:59:01,485,905
563496343,"June 01, 2023",198,Thursday,08:59:20,49,72487
597749713,"June 01, 2023",79,Thursday,08:55:26,415,1190
597752133,"June 01, 2023",300,Thursday,08:59:16,383,620
597754093,"June 01, 2023",71,Thursday,08:59:12,1,67636
597754893,"June 01, 2023",69,Thursday,08:59:07,212,64065
597756663,"June 01, 2023",299,Thursday,08:59:09,226,64140
560096503,"June 01, 2023",125,Thursday,08:59:15,88,64502
560097063,"June 01, 2023",-33,Thursday,08:59:05,537,670
560097493,"June 01, 2023",-72,Thursday,08:59:13,275,67019
560097733,"June 01, 2023",681,Thursday,08:55:14,523,64566
560097923,"June 01, 2023",167,Thursday,08:59:18,372,64590
560098253,"June 01, 2023",231,Thursday,08:59:13,20,360
560098833,"June 01, 2023",127,Thursday,08:59:18,480,8494
581463783,"June 01, 2023",307,Thursday,08:59:12,370,41970
581463793,"June 01, 2023",11,Thursday,08:59:06,163,79561
581463803,"June 01, 2023",20,Thursday,08:59:20,49,21110
581464173,"June 01, 2023",186,Thursday,08:59:06,224,41780
581464233,"June 01, 2023",133,Thursday,08:59:00,300,21141
581464243,"June 01, 2023",13,Thursday,08:59:14,43,42010
581464253,"June 01, 2023",254,Thursday,08:59:07,1,11191
581464503,"June 01, 2023",-12,Thursday,08:59:16,131,42048
581466313,"June 01, 2023",84,Thursday,08:59:10,343,41930
581466353,"June 01, 2023",224,Thursday,08:59:15,173,42140
581481493,"June 01, 2023",435,Thursday,08:59:16,257,41850
572962163,"June 01, 2023",337,Thursday,08:59:01,378,18402
572962453,"June 01, 2023",15,Thursday,08:59:18,373,18390
572962513,"June 01, 2023",239,Thursday,08:59:04,412,450
572962803,"June 01, 2023",1508,Thursday,08:56:58,422,500
572963403,"June 01, 2023",79,Thursday,08:59:03,164,38020
572963413,"June 01, 2023",-14,Thursday,08:59:13,1,10658
572963563,"June 01, 2023",649,Thursday,08:59:20,174,36931
599402653,"June 01, 2023",162,Thursday,08:59:14,280,29530
617042943,"June 01, 2023",527,Thursday,08:59:15,142,7498
617043993,"June 01, 2023",-89,Thursday,08:59:20,118,18590
617044073,"June 01, 2023",170,Thursday,08:59:10,281,37381
617044223,"June 01, 2023",248,Thursday,08:59:09,407,10654
539984273,"June 01, 2023",591,Thursday,08:59:03,241,26641
534486543,"June 01, 2023",-100,Thursday,08:59:12,4,82230
534488143,"June 01, 2023",84,Thursday,08:59:16,78,24990
585418053,"June 01, 2023",307,Thursday,08:59:07,117,10515
585418953,"June 01, 2023",616,Thursday,08:59:17,236,82120
585419313,"June 01, 2023",-209,Thursday,08:59:11,222,38670
534488233,"June 01, 2023",194,Thursday,08:59:03,47,82247
585417093,"June 01, 2023",263,Thursday,08:59:06,1,9978
585417813,"June 01, 2023",432,Thursday,08:59:16,142,75405
585419493,"June 01, 2023",558,Thursday,08:59:05,208,23580
562532853,"June 01, 2023",-232,Thursday,08:59:18,283,7970
562533403,"June 01, 2023",27,Thursday,08:59:10,44,515
562533953,"June 01, 2023",228,Thursday,08:59:11,114,8690
562534203,"June 01, 2023",554,Thursday,08:59:17,145,8780
562534443,"June 01, 2023",119,Thursday,08:59:19,77,8590
562535373,"June 01, 2023",1165,Thursday,08:57:30,263,98105
581073283,"June 01, 2023",114,Thursday,08:59:20,113,8285
581074353,"June 01, 2023",173,Thursday,08:59:01,181,8485
581075763,"June 01, 2023",149,Thursday,08:59:05,239,538
581075853,"June 01, 2023",48,Thursday,08:59:15,216,1510
581075933,"June 01, 2023",311,Thursday,08:59:17,248,575
581076263,"June 01, 2023",-31,Thursday,08:59:15,164,8429
581076543,"June 01, 2023",250,Thursday,08:59:20,46,8110
581076563,"June 01, 2023",82,Thursday,08:59:09,4,31136
562512023,"June 01, 2023",316,Thursday,08:59:16,1,10911
562512143,"June 01, 2023",323,Thursday,08:59:15,88,9460
562512323,"June 01, 2023",-60,Thursday,08:59:15,92,10210
